JUD,CE,TIP_PV,CODU,DEN_CIRC,DEN1_FP,DEN2_FP,DEN3_FP,DEN4_FP,NPOZ,TA,TAPU,MAJA,MAJV,TVVE,TVN,VVE,MCF1,MCF2,N_CONS_L,DATA,X_CONS_L
18,32,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,4,0,0,0,0,0,0,1782,10,0,,16 iunie,10
18,32,2,79,,PARTIDUL NATIONAL TARANESC,,,,5,0,0,0,0,0,0,24,0,0,,16 iunie,0
18,32,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,6,0,0,0,0,0,0,77,0,1,,16 iunie,1
18,32,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,7,0,0,0,0,0,0,22,0,0,,16 iunie,0
18,32,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,8,0,0,0,0,0,0,58,0,0,,16 iunie,0
18,32,2,138,,PARTIDUL SOCIALIST,,,,9,0,0,0,0,0,0,169,0,1,,16 iunie,1
18,33,2,0,JORASTI,,,,,0,1611,868,806,0,750,118,750,7,4,11,2 iunie,11
18,33,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,1,0,0,0,0,0,0,258,3,1,,2 iunie,4
18,33,2,97,,PARTIDUL ROMANIA MARE,,,,2,0,0,0,0,0,0,43,0,1,,2 iunie,1
18,33,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,74,1,0,,2 iunie,1
18,33,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,4,0,0,0,0,0,0,237,3,1,,2 iunie,4
18,33,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,5,0,0,0,0,0,0,25,0,0,,2 iunie,0
18,33,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,6,0,0,0,0,0,0,58,0,1,,2 iunie,1
18,33,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,7,0,0,0,0,0,0,32,0,0,,2 iunie,0
18,33,2,79,,PARTIDUL NATIONAL TARANESC,,,,8,0,0,0,0,0,0,23,0,0,,2 iunie,0
18,34,2,0,LIESTI,,,,,0,8543,3504,0,0,3133,371,3133,15,4,19,16 iunie,19
18,34,2,138,,PARTIDUL SOCIALIST,,,,1,0,0,0,0,0,0,163,0,1,,16 iunie,1
18,34,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,2,0,0,0,0,0,0,371,2,0,,16 iunie,2
18,34,2,97,,PARTIDUL ROMANIA MARE,,,,3,0,0,0,0,0,0,185,1,0,,16 iunie,1
18,34,2,69,,PARTIDUL NATIONAL AL,AUTOMOBILISTILOR DIN ROMANIA,,,4,0,0,0,0,0,0,164,1,0,,16 iunie,1
18,34,2,79,,PARTIDUL NATIONAL TARANESC,,,,5,0,0,0,0,0,0,77,0,0,,16 iunie,0
18,34,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,6,0,0,0,0,0,0,1245,7,1,,16 iunie,8
18,34,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,7,0,0,0,0,0,0,660,4,0,,16 iunie,4
18,34,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,8,0,0,0,0,0,0,152,0,1,,16 iunie,1
18,34,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,9,0,0,0,0,0,0,32,0,0,,16 iunie,0
18,34,2,999,,POPA DUMITREL,CANDIDAT INDEPENDENT,,,10,0,0,0,0,0,0,84,0,1,,16 iunie,1
18,35,2,0,MATCA,,,,,0,8219,2324,0,0,2067,257,2067,16,3,19,16 iunie,19
18,35,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,1,0,0,0,0,0,0,71,0,1,,16 iunie,1
18,35,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,2,0,0,0,0,0,0,1211,11,0,,16 iunie,11
18,35,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,3,0,0,0,0,0,0,25,0,0,,16 iunie,0
18,35,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,4,0,0,0,0,0,0,428,3,1,,16 iunie,4
18,35,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,5,0,0,0,0,0,0,153,1,1,,16 iunie,2
18,35,2,79,,PARTIDUL NATIONAL TARANESC,,,,6,0,0,0,0,0,0,35,0,0,,16 iunie,0
18,35,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,7,0,0,0,0,0,0,144,1,0,,16 iunie,1
18,36,2,0,MASTACANI,,,,,0,4334,1792,0,0,1677,115,1677,12,3,15,16 iunie,15
18,36,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,1,0,0,0,0,0,0,580,5,0,,16 iunie,5
18,36,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,2,0,0,0,0,0,0,187,1,1,,16 iunie,2
18,36,2,138,,PARTIDUL SOCIALIST,,,,3,0,0,0,0,0,0,65,0,1,,16 iunie,1
18,36,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,4,0,0,0,0,0,0,101,0,1,,16 iunie,1
18,36,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,5,0,0,0,0,0,0,17,0,0,,16 iunie,0
18,36,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,6,0,0,0,0,0,0,40,0,0,,16 iunie,0
18,36,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,7,0,0,0,0,0,0,687,6,0,,16 iunie,6
18,37,2,0,MOVILENI,,,,,0,2524,1463,1263,0,1342,121,1342,11,2,13,2 iunie,13
18,37,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,1,0,0,0,0,0,0,146,1,0,,2 iunie,1
18,37,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,2,0,0,0,0,0,0,168,1,1,,2 iunie,2
18,37,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,318,3,0,,2 iunie,3
18,37,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,4,0,0,0,0,0,0,710,6,1,,2 iunie,7
18,38,2,0,MUNTENI,,,,,0,7115,2712,0,0,2461,251,2461,13,4,17,16 iunie,17
18,38,2,97,,PARTIDUL ROMANIA MARE,,,,1,0,0,0,0,0,0,59,0,0,,16 iunie,0
18,38,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,2,0,0,0,0,0,0,567,3,1,,16 iunie,4
18,38,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,3,0,0,0,0,0,0,1398,9,1,,16 iunie,10
18,38,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,4,0,0,0,0,0,0,146,1,0,,16 iunie,1
18,38,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,5,0,0,0,0,0,0,91,0,1,,16 iunie,1
18,38,2,999,,MANAILA GIORGICA,CANDIDAT INDEPENDENT,,,6,0,0,0,0,0,0,54,0,0,,16 iunie,0
18,38,2,999,,MIRON ION,CANDIDAT INDEPENDENT,,,7,0,0,0,0,0,0,70,0,0,,16 iunie,0
18,38,2,999,,TURCU ION,CANDIDAT INDEPENDENT,,,8,0,0,0,0,0,0,76,0,1,,16 iunie,1
18,39,2,0,NAMOLOASA,,,,,0,2101,1411,1051,0,1221,190,1221,8,3,11,2 iunie,11
18,39,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,1,0,0,0,0,0,0,339,3,0,,2 iunie,3
18,39,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,2,0,0,0,0,0,0,104,0,1,,2 iunie,1
18,39,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,3,0,0,0,0,0,0,184,1,1,,2 iunie,2
18,39,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,4,0,0,0,0,0,0,301,2,1,,2 iunie,3
18,39,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,5,0,0,0,0,0,0,293,2,0,,2 iunie,2
18,40,2,0,NICORESTI,,,,,0,4982,2785,2492,0,2227,558,2227,10,5,15,2 iunie,15
18,40,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,398,2,1,,2 iunie,3
18,40,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,2,0,0,0,0,0,0,298,2,0,,2 iunie,2
18,40,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,430,2,1,,2 iunie,3
18,40,2,79,,PARTIDUL NATIONAL TARANESC,,,,4,0,0,0,0,0,0,309,2,0,,2 iunie,2
18,40,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,5,0,0,0,0,0,0,295,1,1,,2 iunie,2
18,40,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,6,0,0,0,0,0,0,244,1,1,,2 iunie,2
18,40,2,47,,PARTIDUL DEMOCRAT DE CENTRU,,,,7,0,0,0,0,0,0,136,0,1,,2 iunie,1
18,40,2,69,,PARTIDUL NATIONAL AL,AUTOMOBILISTILOR DIN ROMANIA,,,8,0,0,0,0,0,0,65,0,0,,2 iunie,0
18,40,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,9,0,0,0,0,0,0,52,0,0,,2 iunie,0
18,41,2,0,OANCEA,,,,,0,1346,747,674,0,621,126,621,6,5,11,2 iunie,11
18,41,2,62,,PARTIDUL LIBERAL - 1993,,,,1,0,0,0,0,0,0,50,0,1,,2 iunie,1
18,41,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,2,0,0,0,0,0,0,10,0,0,,2 iunie,0
18,41,2,138,,PARTIDUL SOCIALIST,,,,3,0,0,0,0,0,0,163,2,1,,2 iunie,3
18,41,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,4,0,0,0,0,0,0,52,0,1,,2 iunie,1
18,41,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,5,0,0,0,0,0,0,68,1,0,,2 iunie,1
18,41,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,6,0,0,0,0,0,0,84,1,0,,2 iunie,1
18,41,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,7,0,0,0,0,0,0,141,2,1,,2 iunie,3
18,41,2,79,,PARTIDUL NATIONAL TARANESC,,,,8,0,0,0,0,0,0,53,0,1,,2 iunie,1
18,42,2,0,PECHEA,,,,,0,8268,4672,4135,0,3855,817,3855,14,5,19,2 iunie,19
18,42,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,1,0,0,0,0,0,0,1206,5,1,,2 iunie,6
18,42,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,2,0,0,0,0,0,0,170,0,1,,2 iunie,1
18,42,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,3,0,0,0,0,0,0,1362,6,1,,2 iunie,7
18,42,2,138,,PARTIDUL SOCIALIST,,,,4,0,0,0,0,0,0,301,1,0,,2 iunie,1
18,42,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,5,0,0,0,0,0,0,264,1,0,,2 iunie,1
18,42,2,47,,PARTIDUL DEMOCRAT DE CENTRU,,,,6,0,0,0,0,0,0,41,0,0,,2 iunie,0
18,42,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,7,0,0,0,0,0,0,315,1,1,,2 iunie,2
18,42,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,8,0,0,0,0,0,0,110,0,1,,2 iunie,1
18,42,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,9,0,0,0,0,0,0,86,0,0,,2 iunie,0
18,43,2,0,PISCU,,,,,0,3850,2431,1926,0,2059,372,2059,10,5,15,2 iunie,15
18,43,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,1,0,0,0,0,0,0,99,0,1,,2 iunie,1
18,43,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,2,0,0,0,0,0,0,181,1,0,,2 iunie,1
18,43,2,62,,PARTIDUL LIBERAL - 1993,,,,3,0,0,0,0,0,0,74,0,1,,2 iunie,1
18,43,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,4,0,0,0,0,0,0,241,1,1,,2 iunie,2
18,43,2,138,,PARTIDUL SOCIALIST,,,,5,0,0,0,0,0,0,23,0,0,,2 iunie,0
18,43,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,6,0,0,0,0,0,0,137,1,0,,2 iunie,1
18,43,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,7,0,0,0,0,0,0,182,1,0,,2 iunie,1
18,43,2,79,,PARTIDUL NATIONAL TARANESC,,,,8,0,0,0,0,0,0,57,0,1,,2 iunie,1
18,43,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,9,0,0,0,0,0,0,831,6,0,,2 iunie,6
18,43,2,999,,CONSTANDACHE,DRAGOMIR,,,10,0,0,0,0,0,0,33,0,0,,2 iunie,0
18,43,2,999,,STEFAN NECULAI,CANDIDAT INDEPENDENT,,,11,0,0,0,0,0,0,40,0,0,,2 iunie,0
18,43,2,999,,CALIN DUMITRU,CANDIDAT INDEPENDENT,,,12,0,0,0,0,0,0,57,0,1,,2 iunie,1
18,43,2,999,,MORUN STEFANA,CANDIDAT INDEPENDENT,,,13,0,0,0,0,0,0,10,0,0,,2 iunie,0
18,43,2,999,,PETICA MIRCEA,CANDIDAT INDEPENDENT,,,14,0,0,0,0,0,0,30,0,0,,2 iunie,0
18,43,2,999,,CONSTANDACHE VASILE,CANDIDAT INDEPENDENT,,,15,0,0,0,0,0,0,23,0,0,,2 iunie,0
18,43,2,999,,POPA VICTOR,CANDIDAT INDEPENDENT,,,16,0,0,0,0,0,0,41,0,0,,2 iunie,0
18,44,2,0,PRIPONESTI,,,,,0,2137,1160,1069,0,887,273,887,9,2,11,2 iunie,11
18,44,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,1,0,0,0,0,0,0,128,1,1,,2 iunie,2
18,44,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,2,0,0,0,0,0,0,221,2,1,,2 iunie,3
18,44,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,3,0,0,0,0,0,0,171,2,0,,2 iunie,2
18,44,2,79,,PARTIDUL NATIONAL TARANESC,,,,4,0,0,0,0,0,0,92,1,0,,2 iunie,1
18,44,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,5,0,0,0,0,0,0,275,3,0,,2 iunie,3
18,45,2,0,REDIU,,,,,0,3312,1569,0,0,1380,189,1380,9,4,13,16 iunie,13
18,45,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,1,0,0,0,0,0,0,52,0,0,,16 iunie,0
18,45,2,138,,PARTIDUL SOCIALIST,,,,2,0,0,0,0,0,0,56,0,1,,16 iunie,1
18,45,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,3,0,0,0,0,0,0,314,2,1,,16 iunie,3
18,45,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,4,0,0,0,0,0,0,84,0,1,,16 iunie,1
18,45,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,5,0,0,0,0,0,0,16,0,0,,16 iunie,0
18,45,2,97,,PARTIDUL ROMANIA MARE,,,,6,0,0,0,0,0,0,106,1,0,,16 iunie,1
18,45,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,7,0,0,0,0,0,0,549,5,0,,16 iunie,5
18,45,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,8,0,0,0,0,0,0,191,1,1,,16 iunie,2
18,45,2,999,,BURUIANA GHEORGHE,CANDIDAT INDEPENDENT,,,9,0,0,0,0,0,0,12,0,0,,16 iunie,0
18,46,2,0,SCHELA,,,,,0,2438,1588,1220,0,1440,148,1440,10,3,13,2 iunie,13
18,46,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,1,0,0,0,0,0,0,374,3,0,,2 iunie,3
18,46,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,2,0,0,0,0,0,0,657,5,1,,2 iunie,6
18,46,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,3,0,0,0,0,0,0,137,1,0,,2 iunie,1
18,46,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,4,0,0,0,0,0,0,32,0,0,,2 iunie,0
18,46,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,5,0,0,0,0,0,0,48,0,1,,2 iunie,1
18,46,2,138,,PARTIDUL SOCIALIST,,,,6,0,0,0,0,0,0,35,0,0,,2 iunie,0
18,46,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,7,0,0,0,0,0,0,157,1,1,,2 iunie,2
18,47,2,0,SCANTEIESTI,,,,,0,2353,948,0,0,793,155,793,6,5,11,16 iunie,11
18,47,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,1,0,0,0,0,0,0,266,3,1,,16 iunie,4
18,47,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,2,0,0,0,0,0,0,84,1,0,,16 iunie,1
18,47,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,3,0,0,0,0,0,0,41,0,0,,16 iunie,0
18,47,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,4,0,0,0,0,0,0,215,2,1,,16 iunie,3
18,47,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,5,0,0,0,0,0,0,64,0,1,,16 iunie,1
18,47,2,138,,PARTIDUL SOCIALIST,,,,6,0,0,0,0,0,0,48,0,1,,16 iunie,1
18,47,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,7,0,0,0,0,0,0,53,0,1,,16 iunie,1
18,47,2,97,,PARTIDUL ROMANIA MARE,,,,8,0,0,0,0,0,0,22,0,0,,16 iunie,0
18,48,2,0,SLOBOZIA CONACHI,,,,,0,5666,2641,0,0,2310,331,2310,12,5,17,16 iunie,17
18,48,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,1,0,0,0,0,0,0,126,0,1,,16 iunie,1
18,48,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,2,0,0,0,0,0,0,20,0,0,,16 iunie,0
18,48,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,858,6,0,,16 iunie,6
18,48,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,4,0,0,0,0,0,0,61,0,1,,16 iunie,1
18,48,2,96,,PARTIDUL ROMAN PENTRU NOUA,SOCIETATE,,,5,0,0,0,0,0,0,49,0,0,,16 iunie,0
18,48,2,62,,PARTIDUL LIBERAL - 1993,,,,6,0,0,0,0,0,0,95,0,1,,16 iunie,1
18,48,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,7,0,0,0,0,0,0,839,6,0,,16 iunie,6
18,48,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,8,0,0,0,0,0,0,61,0,0,,16 iunie,0
18,48,2,79,,PARTIDUL NATIONAL TARANESC,,,,9,0,0,0,0,0,0,22,0,0,,16 iunie,0
18,48,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,10,0,0,0,0,0,0,91,0,1,,16 iunie,1
18,48,2,138,,PARTIDUL SOCIALIST,,,,11,0,0,0,0,0,0,88,0,1,,16 iunie,1
18,49,2,0,SMARDAN,,,,,0,2324,1650,1163,0,1454,196,1454,10,3,13,2 iunie,13
18,49,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,1,0,0,0,0,0,0,90,0,1,,2 iunie,1
18,49,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,2,0,0,0,0,0,0,142,1,0,,2 iunie,1
18,49,2,138,,PARTIDUL SOCIALIST,,,,3,0,0,0,0,0,0,164,1,1,,2 iunie,2
18,49,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,4,0,0,0,0,0,0,253,2,0,,2 iunie,2
18,49,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,5,0,0,0,0,0,0,185,1,1,,2 iunie,2
18,49,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,6,0,0,0,0,0,0,338,3,0,,2 iunie,3
18,49,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,7,0,0,0,0,0,0,146,1,0,,2 iunie,1
18,49,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,8,0,0,0,0,0,0,136,1,0,,2 iunie,1
18,50,2,0,SMULTI,,,,,0,1531,912,766,0,800,112,800,9,2,11,2 iunie,11
18,50,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,1,0,0,0,0,0,0,43,0,1,,2 iunie,1
18,50,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,2,0,0,0,0,0,0,313,4,0,,2 iunie,4
18,50,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,3,0,0,0,0,0,0,236,3,0,,2 iunie,3
18,50,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,4,0,0,0,0,0,0,148,2,0,,2 iunie,2
18,50,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,5,0,0,0,0,0,0,60,0,1,,2 iunie,1
18,51,2,0,SUCEVENI,,,,,0,1795,1027,898,0,900,114,900,7,4,11,2 iunie,11
18,51,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,1,0,0,0,0,0,0,75,0,1,,2 iunie,1
18,51,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,2,0,0,0,0,0,0,313,3,1,,2 iunie,4
18,51,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,3,0,0,0,0,0,0,95,1,0,,2 iunie,1
18,51,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,4,0,0,0,0,0,0,132,1,1,,2 iunie,2
18,51,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,5,0,0,0,0,0,0,49,0,0,,2 iunie,0
18,51,2,138,,PARTIDUL SOCIALIST,,,,6,0,0,0,0,0,0,236,2,1,,2 iunie,3
18,52,2,0,SENDRENI,,,,,0,2022,1421,1012,0,1297,124,1297,8,3,11,2 iunie,11
18,52,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,1,0,0,0,0,0,0,760,6,1,,2 iunie,7
18,52,2,62,,PARTIDUL LIBERAL - 1993,,,,2,0,0,0,0,0,0,91,0,1,,2 iunie,1
18,52,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,3,0,0,0,0,0,0,25,0,0,,2 iunie,0
18,52,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,4,0,0,0,0,0,0,77,0,1,,2 iunie,1
18,52,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,5,0,0,0,0,0,0,154,1,0,,2 iunie,1
18,52,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,6,0,0,0,0,0,0,154,1,0,,2 iunie,1
18,52,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,7,0,0,0,0,0,0,36,0,0,,2 iunie,0
18,53,2,0,TUDOR VLADIMIRESCU,,,,,0,3994,2074,1998,0,1721,353,1721,9,4,13,2 iunie,13
18,53,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,1,0,0,0,0,0,0,567,4,0,,2 iunie,4
18,53,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,2,0,0,0,0,0,0,123,0,1,,2 iunie,1
18,53,2,69,,PARTIDUL NATIONAL AL,AUTOMOBILISTILOR DIN ROMANIA,,,3,0,0,0,0,0,0,132,1,0,,2 iunie,1
18,53,2,112,,PARTIDUL UMANIST DIN ROMANIA,,,,4,0,0,0,0,0,0,148,1,0,,2 iunie,1
18,53,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,5,0,0,0,0,0,0,207,1,1,,2 iunie,2
18,53,2,62,,PARTIDUL LIBERAL - 1993,,,,6,0,0,0,0,0,0,91,0,1,,2 iunie,1
18,53,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,7,0,0,0,0,0,0,284,2,0,,2 iunie,2
18,53,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,8,0,0,0,0,0,0,105,0,1,,2 iunie,1
18,53,2,79,,PARTIDUL NATIONAL TARANESC,,,,9,0,0,0,0,0,0,64,0,0,,2 iunie,0
18,54,2,0,TULUCESTI,,,,,0,5970,2426,0,0,2090,336,2090,10,7,17,16 iunie,17
18,54,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,1,0,0,0,0,0,0,118,0,1,,16 iunie,1
18,54,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,2,0,0,0,0,0,0,275,2,0,,16 iunie,2
18,54,2,79,,PARTIDUL NATIONAL TARANESC,,,,3,0,0,0,0,0,0,26,0,0,,16 iunie,0
18,54,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,4,0,0,0,0,0,0,71,0,1,,16 iunie,1
18,54,2,47,,PARTIDUL DEMOCRAT DE CENTRU,,,,5,0,0,0,0,0,0,85,0,1,,16 iunie,1
18,54,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,6,0,0,0,0,0,0,403,3,0,,16 iunie,3
18,54,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,7,0,0,0,0,0,0,392,3,0,,16 iunie,3
18,54,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,8,0,0,0,0,0,0,30,0,0,,16 iunie,0
18,54,2,138,,PARTIDUL SOCIALIST,,,,9,0,0,0,0,0,0,41,0,0,,16 iunie,0
18,54,2,44,,PARTIDUL DEMOCRAT,CONSTITUTIONAL DIN ROMANIA,,,10,0,0,0,0,0,0,34,0,0,,16 iunie,0
18,54,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,11,0,0,0,0,0,0,271,2,0,,16 iunie,2
18,54,2,999,,CODREANU ALEXANDRU,CANDIDAT INDEPENDENT,,,12,0,0,0,0,0,0,104,0,1,,16 iunie,1
18,54,2,999,,BARA IONEL,CANDIDAT INDEPENDENT,,,13,0,0,0,0,0,0,63,0,1,,16 iunie,1
18,54,2,999,,SOLOMON CONSTANTIN,CANDIDAT INDEPENDENT,,,14,0,0,0,0,0,0,62,0,1,,16 iunie,1
18,54,2,999,,RAUTA VIORICA,CANDIDAT INDEPENDENT,,,15,0,0,0,0,0,0,60,0,1,,16 iunie,1
18,54,2,999,,MUNTEANU NICOLAE,CANDIDAT INDEPENDENT,,,16,0,0,0,0,0,0,29,0,0,,16 iunie,0
